Influencer's Name,Post,Date Created,Engagement,Number of Likes,Platform,Categoria
BIG (@hipermercadobig),https://www.instagram.com/p/CAAbgv1jhwi/,2020-07-10T15:50:05.595349Z,0.15,144,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_7R5fKDI_k/,2020-07-10T15:50:02.983176Z,0.2,185,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_4v4b8j6Bq/,2020-07-10T15:50:01.806177Z,0.12,115,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_2IBQCDQ93/,2020-07-10T15:49:59.879394Z,0.17,162,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_xn6c4DHek/,2020-07-10T15:49:58.559965Z,0.18,165,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_ugx6hDDVn/,2020-07-10T15:49:55.147986Z,0.19,182,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_pTwnKjn73/,2020-07-10T15:49:49.379306Z,0.29,250,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B_msDKBjVRY/,2020-07-10T15:49:48.597247Z,0.12,110,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B-4mxobjE_9/,2020-07-10T15:49:31.204202Z,0.2,172,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9zAZYlF9Lt/,2020-07-10T15:49:05.684647Z,0.22,163,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9wOcaUgkOf/,2020-07-09T04:38:10.182670Z,0.31,276,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9ePELflmty/,2020-07-10T15:49:00.808015Z,0.12,104,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9eN8n5luUi/,2020-07-10T15:48:41.454976Z,0.09,82,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9eNt-Hldr2/,2020-07-10T15:48:40.441058Z,0.06,63,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B9MSsb7AUdg/,2020-07-10T15:48:39.490613Z,0.42,315,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B86Jq8AFud4/,2020-07-10T15:48:09.105991Z,0.17,148,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B83k6EIgFb5/,2020-07-10T15:48:06.244311Z,0.17,158,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B82S1zPg68S/,2020-07-10T15:48:05.470104Z,0.12,121,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B8jaP-hgnxu/,2020-07-10T15:47:46.062245Z,0.24,216,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6xr4KCAzSV/,2020-07-10T15:47:34.375853Z,0.3,265,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6te3ttASMb/,2020-07-10T15:47:30.269654Z,0.08,73,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6siBKWg1IS/,2020-07-10T15:47:22.501162Z,0.16,134,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6p9P8pAefr/,2020-07-10T15:47:17.957133Z,0.12,117,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6kzsE9AzwN/,2020-07-10T15:47:01.115462Z,0.1,92,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6jLjqvAvhs/,2020-07-10T15:47:00.103518Z,0.15,125,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6gFqo6gO0C/,2020-07-10T15:46:53.168084Z,0.16,137,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6b5HzNguLW/,2020-07-10T15:46:48.987407Z,0.15,141,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6beSBogX1H/,2020-07-10T15:46:48.115831Z,0.22,206,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6ZH1U6g9qm/,2020-07-10T15:46:46.494090Z,0.15,144,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6Txi4QAwLq/,2020-07-10T15:46:38.939444Z,0.25,229,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6TiacMATQE/,2020-07-10T15:46:37.324511Z,0.11,108,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B553E1kgrZx/,2020-07-10T15:46:29.291398Z,0.21,191,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B5_TylgAdwC/,2020-07-10T15:46:27.454271Z,0.12,113,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6TdbVMAJnx/,2020-07-10T15:46:24.573843Z,0.11,103,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B6QNU0TAkd-/,2020-07-10T15:46:16.989700Z,0.16,135,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B5-_PfygdDR/,2020-07-10T15:46:05.970288Z,1.31,1226,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B5u8qImgSB6/,2020-07-10T15:45:36.728059Z,0.14,115,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B52dX3cAnq9/,2020-07-10T15:45:30.943078Z,0.27,219,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B4XL8UzAg3L/,2020-07-10T15:44:18.002353Z,0.21,189,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B3hTwEwAsup/,2020-07-10T15:42:50.893641Z,0.06,61,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B3f6r9Ggs-h/,2020-07-10T15:42:49.928652Z,0.08,84,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B3eiWs-AW0L/,2020-07-10T15:42:35.022275Z,0.08,80,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B3ZYwgegmAZ/,2020-07-10T15:42:16.816386Z,0.13,122,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B3GDi_FAYRu/,2020-07-10T15:42:15.812202Z,0.19,174,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B11Em4_A3wy/,2020-07-09T04:30:15.415853Z,0.03,33,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B1ln27dAhCv/,2020-07-09T04:29:56.708564Z,0.03,30,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B1Be2aZABop/,2020-07-10T15:40:30.379876Z,0.03,25,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B0x6Pitgjzj/,2020-07-09T04:29:10.405730Z,0.02,23,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/B0YDc1WAeSZ/,2020-07-10T15:40:04.723924Z,0.04,34,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BzvZuTZFMtB/,2020-07-10T15:39:54.925550Z,0.02,21,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Bym-hZ6lbWe/,2020-07-10T15:39:39.015640Z,0.01,11,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/ByYgx11FN5G/,2020-07-10T15:39:34.078832Z,0.01,16,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Bx4utPhlMWy/,2020-07-10T15:39:13.391126Z,0.02,24,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BxSV5AMlA4F/,2020-07-10T15:38:56.154300Z,0.09,85,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BsIYcPil_NI/,2020-07-10T15:38:21.237424Z,0.01,12,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BsDQxWfl9_9/,2020-07-10T15:38:19.222914Z,0.01,14,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BsAr6q_FU6M/,2020-07-10T15:38:17.915598Z,0.01,17,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Br7iWjulh7p/,2020-07-10T15:38:17.487805Z,0.01,13,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Brz0JS_lrcB/,2020-07-10T15:38:12.452512Z,0.02,19,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BruqWG4Fwv2/,2020-07-10T15:38:11.385163Z,0.01,17,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BrfNglYF41n/,2020-07-10T15:38:06.124657Z,0.01,17,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BrXfIpPF2tc/,2020-07-10T15:38:05.607683Z,0.01,15,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BrNL-SOlWSx/,2020-07-10T15:38:02.781104Z,0.02,25,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Bp4_kF2B0SN/,2020-07-10T15:37:41.605675Z,0.01,15,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BphDSvsBU1Y/,2020-07-10T15:37:37.366501Z,0,7,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/Bo1MA_QB6aE/,2020-07-10T15:36:47.838972Z,0,4,Instagram,data comemorativa
BIG (@hipermercadobig),https://www.instagram.com/p/BoKaCn0BmpK/,2020-07-10T15:36:44.371016Z,0,4,Instagram,data comemorativa
